User_ID_Alias,Movie_ID_Alias,Rating
389,942,2.957482480687749
390,942,3.005247184866074
391,1475,4.699897253838689
392,1809,3.239324495848946
393,1475,4.558997689665085
394,1475,4.507853542645932
395,1475,4.422864251421544
396,1809,3.4233230617081976
397,584,3.6354460206413526
398,2382,3.4529600132908653
399,918,2.203370121507168
400,716,3.7890931120151876
401,2859,3.248050484483994
402,2859,4.259412517918638
403,742,2.3941953600596673
404,2058,3.6041018307653627
405,1475,4.033814403737286
406,1475,4.197902015589355
407,742,4.064795741689186
408,31,4.197544260138793
409,1876,3.371990448129023
410,1041,4.263065514629816
411,1475,4.081738868445232
412,742,4.298931610838646
413,283,4.2532424667050766
414,918,3.2155575259091873
415,848,3.260592974826516
416,1647,3.397226344012935
417,2859,3.6232687061057294
418,1475,3.9300285417253313
419,1809,3.302389808392146
420,848,3.7399634397004995
421,742,3.690485954616694
422,1475,4.316667440065162
423,918,2.2087320319042125
424,742,3.681567128026317
425,1647,3.8380632515066107
426,2859,3.307645403261318
427,7,3.6497461041345267
428,31,4.721069196311527
429,2859,4.839852288927225
430,2859,3.167793316925847
431,525,4.246621178989517
432,742,3.6697052139239794
433,1475,3.2825187694308178
434,1475,4.367091968360412
435,1475,4.655114434644557
436,942,2.5284625181205467
437,848,2.904842170132226
438,942,2.937666178870758
439,1809,3.728444570485672
440,2859,3.83319209760511
441,918,2.597212958449973
442,1809,3.49115153375156
443,264,3.8119124043891723
444,1475,4.084177394808539
445,1475,3.925490138770373
446,742,4.2739089021968235
447,918,3.114063505806896
448,1647,4.094263888394574
449,1475,3.739359780963231
450,742,3.061852533396521
451,716,4.081704234738198
452,1475,3.7492536554266653
453,942,1.5770458064558721
454,918,2.6692126716002065
455,269,3.105820480151871
456,269,4.147137400920068
457,1475,3.8313754400535034
458,942,2.872290023942158
459,1475,4.680890237102839
460,463,3.803870104537124
461,918,3.463763023915996
462,1475,4.342458284455428
463,885,3.8545568996089967
464,1878,3.14865150158855
465,918,3.1695727617224776
466,1421,4.09669591059114
467,742,3.615754313087783
468,716,3.8327443306604314
469,942,1.8886278041432072
470,918,2.575483734589952
471,2614,3.5944625478260983
472,1421,3.42006727321849
473,2675,2.9351259546430226
474,942,2.5939618327879934
475,2859,4.229029776301982
476,716,4.276229577382939
477,742,4.219222892172228
478,1475,3.7472350701949253
479,742,3.44513050825971
480,470,4.044614645970767
481,716,3.062194151632877
482,1475,3.469008624449067
483,716,3.997687038391916
484,838,3.0279697500799214
485,942,2.600687503133352
486,2859,3.7023072127348553
487,942,2.3202942320984197
488,716,4.2110723766356495
489,918,3.2502319357144485
490,1475,4.051104118072406
491,1647,4.051062052455711
492,918,2.87420374159575
493,716,4.535989901380916
494,1475,4.4496804902381335
495,942,2.6303980870378743
496,2859,3.920208951461425
497,1920,3.9176437710983647
498,1475,4.101929018183408
499,947,3.6301718817966413
500,742,3.6863509667860845
501,1475,3.556382842170347
502,1475,4.1290415522328905
503,942,2.224541566427482
504,742,4.397875189426823
505,1475,3.702190805353914
506,423,4.5578319772420475
507,1475,3.3779239258396174
508,463,3.6359950520548723
509,1475,4.393760839147242
510,918,3.0731980948802318
511,1475,3.632951138233228
512,2859,3.7434600364696986
513,1475,4.077591839536876
514,1647,3.77799809404053
515,552,3.488314718542748
516,918,2.8406832848478696
517,463,3.0957657760279864
518,1475,3.792952712450784
519,1475,3.6568350906825517
520,463,3.600537533965246
521,463,3.9534071003784166
522,1421,3.6265191929422413
523,838,3.0617826545241784
524,1475,4.652100904088386
525,1922,4.095815098486398
526,742,4.0376755731637175
527,7,3.15342439700619
528,918,2.8714748196255546
529,742,3.048083249078522
530,2058,3.0980137436188033
531,463,2.759118619580704
532,838,3.8282484049041376
533,387,3.1639743028537817
534,2859,3.6045306134176456
535,1475,3.9792390017836663
536,966,3.9024643432198576
537,463,2.687620118185884
538,2859,3.5215428696831323
539,716,4.363062774121905
540,1475,4.404689895990991
541,966,2.9882440254406895
542,742,3.8543136163953564
543,1440,3.9630056828569247
544,1475,4.798486222775496
545,1475,3.860938826360578
546,2405,2.5123892747819596
547,2698,2.606209476794234
548,1475,4.350629787891561
549,1475,4.642217428500206
550,283,4.1615669111179585
551,1475,3.9677393267375733
552,742,4.248180211751293
553,838,3.1384587487229716
554,1475,3.5828348996506696
555,1970,4.575413957095791
556,942,3.656505525058225
557,1475,4.4297417778182195
558,918,3.0586894570515955
559,942,2.953929449910052
560,784,4.869926643406124
561,742,3.61511365732814
562,463,3.751420156065065
563,395,4.594350609955534
564,1475,4.735996846849616
565,848,2.8054328033297016
566,552,3.2615615949484873
567,2859,3.4223066269782842
568,742,4.418248023766602
569,1475,4.455767732681131
570,2859,3.4569540534209873
571,1475,4.385286976986875
572,918,3.2165322371263416
573,2859,4.272833338600938
574,716,3.9469862483723968
575,848,3.3511615916648205
576,1475,4.196598794648279
577,2859,3.0209776322600908
578,2859,3.697108677454991
579,1475,4.277953878191545
580,1475,3.836863091522049
581,835,3.0801247815880908
582,848,3.1472030597631706
583,2405,2.885006772292989
584,742,4.025950955131657
585,742,4.4620921066435
586,1475,3.8883397261677537
587,463,3.3863889631386135
588,622,4.402227785832362
589,2859,3.2451584343211537
590,918,2.3063768803507596
591,885,4.175405180856319
592,395,4.650160608222113
593,918,3.07912670897753
594,1475,4.0147349688837615
595,584,3.658993574988316
596,1134,3.6456016483670552
597,1475,3.706700176178336
598,1475,3.992127291821542
599,716,4.355801734139804
600,1475,4.154738150120385
601,742,3.885226374884625
602,753,3.74720175994682
603,1475,4.125686440921002
604,1475,3.6708251036385158
605,838,2.9095309756025753
606,1475,3.3163878457201386
607,885,3.0011381325435846
608,942,2.4634341920276044
609,1475,4.718877464454922
610,1475,3.2773124986720394
611,1475,4.416699055899361
612,463,3.1813133670507354
613,474,4.208000615226634
614,584,3.377915573283841
615,918,2.89659772612973
616,742,4.358174809356916
617,742,3.923799173086288
618,1475,3.4522737821838767
619,716,3.9612428249145264
620,1475,3.8893955123112702
621,742,4.182209292185014
622,1475,4.133163528669702
623,2665,3.7779210344730623
624,1475,4.093790783554661
625,942,2.689534266614979
626,716,4.815790593753265
627,942,2.0351537243054607
628,742,3.9370217078975056
629,1475,4.3483113487303475
630,1475,3.7670953996952594
631,1475,4.40658879913956
632,1421,4.410624739432132
633,885,3.509001014490661
634,463,3.268098638870737
635,470,3.434843389948265
636,1809,3.1965810656004523
637,376,4.785793797407028
638,1809,3.9978754341287392
639,885,2.172838844498607
640,1809,3.9402835008885164
641,376,4.599017517514962
642,716,3.428752709252664
643,716,2.7625215015941786
644,918,3.117511146663855
645,1809,3.9739567285102737
646,536,3.9489707774841647
647,552,3.974870233865779
648,463,3.129059592618119
649,463,3.370453850810457
650,423,4.331236678751534
651,918,2.33286397510296
652,31,4.550047999615155
653,552,2.642770470555117
654,584,3.6769648738429086
655,716,4.394976622142285
656,942,2.2966449703018332
657,1475,4.433181477720713
658,1475,4.335996889162059
659,269,3.2213833102113836
660,1475,3.8161322233848565
661,918,3.1600990614681614
662,918,3.0121703287024597
663,2398,3.485358121126841
664,1647,4.046941644777107
665,474,3.7944796533717002
666,2859,3.396311570349642
667,885,3.694824449048226
668,947,2.628527249760747
669,536,4.4993853994964885
670,1475,4.827672486370647
671,463,3.2917729820655506
672,525,4.236451074538734
673,470,3.1697298867006873
674,742,4.021563942111087
675,716,3.5331161855327715
676,525,3.107154008199524
677,54,3.310462605618974
678,716,4.161336979062408
679,942,2.649637839452465
680,3395,3.0165355786648167
681,283,3.981621090755328
682,95,3.3614844004462263
683,942,2.1659207552296924
684,1475,3.918105397667614
685,1475,3.7906836599205223
686,918,2.9824752156409624
687,2382,3.7624407691176835
688,1475,3.993579461573814
689,463,3.6518749575623772
690,716,4.063364412405982
691,1421,4.17922363961599
692,1475,4.41819062282574
693,197,2.5697721110217477
694,2177,4.8226554911712
695,1475,4.134584435356986
696,552,2.8017673026611294
697,395,4.023746761227048
698,1421,3.8932158639605317
699,31,4.174720610039188
700,1809,3.98646472819428
701,716,3.650617221660471
702,716,3.7713898003910917
703,1958,4.360977424304029
704,584,3.3263471321892997
705,1134,4.6287159002607705
706,1475,4.600637990250242
707,742,3.664559946317429
708,463,3.85821946132566
709,742,3.0666256935071114
710,1475,4.723954660555702
711,942,3.041980119281939
712,2614,4.401147084456162
713,918,3.345344575963645
714,918,2.897020661087768
715,885,3.650284668709328
716,1134,4.091442768834787
717,1958,4.234522638219015
718,1475,4.443748594374582
719,942,3.141015648172083
720,918,2.962350108317035
721,1647,4.05691773728922
722,742,4.243762825732511
723,918,2.466272523886311
724,742,3.4407294023678774
725,742,3.8903609482682606
726,470,2.8853361462324734
727,918,2.6943536874493055
728,716,4.178525278421719
729,848,2.447976685940046
730,742,3.979304298677943
731,742,4.146961993899139
732,742,3.8467516534824235
733,463,2.6417983759012995
734,716,4.150328146264777
735,1475,4.050510195834604
736,1475,4.669441262707747
737,1475,4.267077909221499
738,1475,4.92031799970817
739,848,3.1582976554760047
740,716,4.318964472925937
741,1475,4.459440523018684
742,1475,3.5758154509748667
743,463,3.479209779577157
744,742,4.131688908437063
745,942,2.474383172826958
746,470,3.0221692613321856
747,716,4.183202875902037
748,1440,4.04312055815215
749,918,3.1308534925738973
750,742,4.555518581568144
751,2177,4.007829226654649
752,463,3.735827237257453
753,942,2.4048582144484416
754,1647,3.7892357409698603
755,716,3.7916048946350793
756,1475,4.112642806195094
757,1475,4.092092441749972
758,1192,1.9159450414862358
759,835,3.5475024135718294
760,1475,4.389624198679852
761,1809,4.30584216004704
762,742,4.080204399211889
763,918,2.221893010078205
764,1647,3.652650596090677
765,742,4.596986259886946
766,1421,4.323925223390971
767,947,4.836729622319524
768,742,4.483689408241848
769,885,3.273037472276996
770,1475,4.888957959721999
771,525,3.117037701074429
772,870,4.0606365935454924
773,918,2.789979153549889
774,716,4.373222376641469
775,942,3.0992419856994697
776,716,4.268890927851299
777,1475,4.092148547032991
778,1878,3.3096355001026896
779,1475,4.5281151485918745
780,3395,2.6516756781281208
781,1647,3.583293716430646
782,463,2.955071018540518
783,716,3.4882081597835586
784,1475,4.19069971220683
785,838,3.2800380874213055
786,942,2.179565573629733
787,3005,2.084887072435346
788,716,3.809314481191038
789,552,3.7507833082028683
790,1475,4.1179938381245575
791,470,3.7290567494179396
792,1475,3.770951605609676
793,395,4.420291773172866
794,1647,3.8190208676656825
795,584,3.1020269281268167
796,525,3.7288318198614454
797,395,4.423965498828204
798,1475,4.197139622015712
799,395,4.138253224810538
800,463,3.463777798208622
801,786,3.6005283601714737
802,942,2.1414125553914003
803,463,3.4375699966000344
804,1475,3.496853410249627
805,2313,2.658602645977953
806,1475,4.0795628138996465
807,786,2.939404876090316
808,31,4.00258308323863
809,447,4.5814316920505
810,1647,4.441651883353301
811,1475,4.602400531791866
812,716,4.47371011642196
813,2467,3.6422737391603097
814,536,3.5938711313489757
815,742,4.268177002141717
816,1475,4.518892951185071
817,1421,3.87557053027728
818,1475,3.606597473307413
819,264,4.175390632979674
820,463,3.420980552165388
821,2859,3.846730562169675
822,254,3.8812878641665427
823,942,2.623772823263138
824,1475,4.409577411754789
825,742,3.871674227588353
826,1134,3.811761811518973
827,742,4.07795274070856
828,1475,4.531139701456449
829,1475,3.7309100388874166
830,2859,3.8737312198821137
831,1475,4.837982947517841
832,844,3.370590088716316
833,2412,2.474277416245124
834,716,3.3730249407057618
835,463,3.8525400781749144
836,918,2.6914235514346
837,966,3.7094908462300746
838,1475,4.216039189645513
839,298,3.148005242583193
840,942,2.4189996730530883
841,742,4.389812583808588
842,918,2.3322116514067366
843,2382,4.376043359397265
844,3395,2.8208366561993827
845,742,3.3737769390401375
846,2859,3.8504511525692773
847,742,3.840863136617519
848,1475,3.5197157372053915
849,1475,3.997603659098448
850,2859,3.3045166898765435
851,2614,3.5220555613969293
852,1647,3.7617300606969164
853,918,2.2086108615321516
854,387,4.299204506908236
855,1896,1.869047411721701
856,845,5.0
857,1809,3.7435453252878146
858,716,4.175803441355044
859,1876,1.4461127997965961
860,918,2.4664209500215004
861,225,3.6075817823365335
862,1475,3.443183190215946
863,918,2.767518144213057
864,525,3.501732716290834
865,1475,4.695798878727517
866,264,4.349134418356061
867,612,5.0
868,942,1.937183943474814
869,1475,3.9370643569345214
870,885,3.0782710296078015
871,742,3.61564062308923
872,742,3.398904102659329
873,1876,2.784931193686289
874,835,3.489667815022089
875,1475,4.394851713655356
876,1475,4.4050305525458695
877,2405,2.117805441172851
878,463,2.966491627825646
879,262,4.864493965259566
880,1647,4.293656757591187
881,1475,3.7263314920466617
882,742,2.849048668115701
883,395,4.61645707939352
884,584,3.457552542279894
885,848,3.0324369759191763
886,463,3.4208850637889734
887,716,4.236470199706952
888,423,3.657065098348177
889,1809,3.819132673504837
890,470,4.0437682111836635
891,1134,3.946657573486642
892,716,3.9663081823290174
893,742,3.6253292340483645
894,1475,4.046487351035039
895,1475,3.721763632615749
896,1475,3.7092335916243933
897,1475,4.45040399133828
898,742,3.8659650915728885
899,1475,3.849095159625567
900,1246,2.523617706913131
901,387,3.62825813909882
902,1475,3.969463286786248
903,1475,4.277474835087342
904,1647,4.232759920187972
905,1475,3.591106453361669
906,1475,3.9020409267784424
907,1475,4.097767772172912
908,906,4.059971491482074
909,716,3.7341886746700004
910,1475,4.709141934196661
911,2790,3.885959910384475
912,1475,4.355050170460247
913,552,3.1674539052079442
914,395,4.012919113230955
915,742,4.2963493856726105
916,2792,3.9666394767492505
917,197,2.8246387927489867
918,716,3.747896398166095
919,463,3.395064441942054
920,470,4.147811095559432
921,423,3.7715187420936997
922,806,4.07110522670828
923,838,2.978054700702753
924,1475,4.542956712353346
925,1475,4.676629724208948
926,885,2.686451481789093
927,942,1.899280229862865
928,716,2.7572755192500753
929,313,4.7778934090770075
930,942,1.5441608858838565
931,742,3.3650164695432823
932,1475,4.602540058872012
933,804,2.7107251520226505
934,918,2.5677756057881664
935,716,3.6905858077424325
936,1421,4.3321112976014176
937,742,4.236396302259941
938,1134,2.8736724742959328
939,584,3.6213415835748797
940,1475,2.901186262302159
941,918,4.556092901019534
942,2859,4.466995395334709
943,742,4.081480207429225
944,254,3.798246559901483
945,2859,3.89817628088737
946,1404,4.016974385322979
947,500,4.642271998061458
948,1475,4.189617136135586
949,742,4.064458227204108
950,1421,3.2907468849200865
951,474,4.403102073033331
952,716,3.508911967772853
953,1475,4.753554086804743
954,742,3.498766753325404
955,942,2.4214947027761977
956,584,3.4114174792314036
957,1475,4.6236656747995095
958,742,3.6310925845162836
959,742,4.483249374220202
960,1809,3.1280506336829035
961,918,2.771465895451414
962,942,2.6390837972405
963,1475,4.405514969049094
964,470,4.5493490754356385
965,848,2.89025644615386
966,942,2.7806170447472818
967,885,4.355875407270253
968,918,3.1613441182966198
969,918,2.8063902489598886
970,18,3.861618994174659
971,918,3.1498988873110165
972,885,4.332369689446666
973,463,3.5939914203644423
974,2382,4.177020977856236
975,1442,4.4558356800834416
976,31,3.657565242772435
977,942,1.9734916305818624
978,1421,4.432503667151188
979,742,4.334811572920311
980,918,3.433863354385108
981,885,3.4709391646046757
982,1647,3.909486941600583
983,742,4.54219939260415
984,463,3.316758390984598
985,1475,4.609716682073242
986,742,4.790828632690642
987,942,3.1590861096811436
988,1475,4.718425175120867
989,262,3.318175483038468
990,1475,3.7582256458696746
991,742,4.076634394966723
992,283,3.822070548995702
993,742,4.32031612967539
994,1475,3.858057176280024
995,918,2.1625566402082894
996,536,4.236829278157208
997,918,2.5019442272412937
998,1475,4.0472207215579035
999,1475,4.2451018691679385
1000,942,2.293817716156646
1001,918,2.4456429124696175
1002,1475,3.417480774407287
1003,552,3.8406384834709653
1004,1647,3.9637667556335208
1005,942,1.9710642709250625
1006,304,4.6878370501895645
1007,1475,3.651591501595446
1008,716,3.595390700072314
1009,1475,4.7317416824091465
1010,552,3.537189551028058
1011,281,4.274105847341499
1012,1475,4.864591012103921
1013,1475,4.399351171618608
1014,2891,2.384446224401363
1015,716,4.101899586844697
1016,918,2.7999322695402666
1017,197,2.5351962829420702
1018,742,4.595721032708025
1019,395,4.058054700759465
1020,716,4.591847039335515
1021,838,2.9058590542404366
1022,1809,3.1889939857295824
1023,835,3.436858938597204
1024,1475,4.425554349741305
1025,885,4.208536629619744
1026,2859,3.8517641672222798
1027,942,2.519488414141703
1028,848,3.4070572785478515
1029,742,4.168634012042143
1030,1475,3.214239292861815
1031,716,3.765278136457249
1032,463,3.521262470646768
1033,703,4.131531960943241
1034,2859,3.791475492531098
1035,742,3.188269654073831
1036,640,4.097922415928585
1037,1647,3.67811027497259
1038,1475,3.9916820885262694
1039,1475,4.138979531861504
1040,552,2.277697583132132
1041,1421,4.369130770774523
1042,716,4.432489840469667
1043,2346,2.722015869304445
1044,742,4.200393762396242
1045,31,4.606450344738139
1046,31,3.9552670214799948
1047,942,2.240389357346079
1048,1809,3.3515253101710742
1049,716,4.162764903254246
1050,918,2.6402436706707775
1051,918,3.509892020615017
1052,742,4.518613076025532
1053,1475,3.347374113563841
1054,848,2.4821358991810554
1055,285,4.705757728095016
1056,1475,4.72160939480119
1057,1475,3.9025377025484183
1058,835,3.2505456345440447
1059,1876,3.823657797120008
1060,1475,4.171922353697786
1061,942,1.9246002480691535
1062,918,2.1558010207557117
1063,1440,3.6759456788367477
1064,918,2.8899344885395193
1065,742,3.065643620882405
1066,264,4.382252120278356
1067,942,1.8491155360881626
1068,742,3.9355761839874353
1069,918,2.951644207643979
1070,675,3.4655930832960777
1071,1134,4.0907171521087635
1072,1134,3.993638492231618
1073,716,4.451075448316274
1074,716,4.33989155942443
1075,1475,4.282165158130283
1076,336,4.224947572185774
1077,942,2.7481788331419423
1078,1475,3.6056385691334354
1079,1475,4.477256616506004
1080,1475,3.368324741754539
